# x_m,y_m,w_tr_right_m,w_tr_left_m
-1003.803235,2704.086650,7.500000,7.500000
-984.330337,2654.009101,7.500000,7.500000
-964.545360,2604.052033,7.500000,7.500000
-944.330137,2554.268843,7.500000,7.500000
-923.849681,2504.592844,7.500000,7.500000
-903.190956,2454.991504,7.500000,7.500000
-882.159880,2405.546102,7.500000,7.500000
-861.128804,2356.100700,7.500000,7.500000
-840.097728,2306.655297,7.500000,7.500000
-819.066652,2257.209895,7.500000,7.500000
-798.460489,2207.586274,7.500000,7.500000
-777.926862,2157.932230,7.500000,7.500000
-757.486682,2108.240126,7.500000,7.500000
-737.485055,2058.369405,7.500000,7.500000
-717.483429,2008.498683,7.500000,7.500000
-697.481803,1958.627961,7.500000,7.500000
-678.262336,1908.460018,7.500000,7.500000
-660.096954,1857.891521,7.500000,7.500000
-641.931572,1807.323025,7.500000,7.500000
-623.766190,1756.754528,7.500000,7.500000
-606.389615,1705.922094,7.500000,7.500000
-590.463421,1654.604355,7.500000,7.500000
-574.537226,1603.286617,7.500000,7.500000
-558.611031,1551.968879,7.500000,7.500000
-545.010063,1499.988744,7.500000,7.500000
-531.501865,1447.982181,7.500000,7.500000
-517.994949,1395.975322,7.500000,7.500000
-507.220494,1343.334415,7.500000,7.500000
-496.446040,1290.693508,7.500000,7.500000
-485.671585,1238.052601,7.500000,7.500000
-478.291567,1184.866210,7.500000,7.500000
-472.030723,1131.499968,7.500000,7.500000
-465.769879,1078.133726,7.500000,7.500000
-461.159936,1024.638377,7.500000,7.500000
-459.048503,970.947635,7.500000,7.500000
-456.937069,917.256893,7.500000,7.500000
-455.218858,863.568124,7.500000,7.500000
-457.869073,809.901279,7.500000,7.500000
-460.519287,756.234433,7.500000,7.500000
-463.775733,702.652102,7.500000,7.500000
-475.904555,650.306657,7.500000,7.500000
-488.033378,597.961212,7.500000,7.500000
-500.162200,545.615767,7.500000,7.500000
-525.491338,498.385288,7.500000,7.500000
-551.799946,451.534343,7.500000,7.500000
-580.155965,406.297633,7.500000,7.500000
-619.574909,369.783242,7.500000,7.500000
-658.993854,333.268851,7.500000,7.500000
-704.811230,305.972578,7.500000,7.500000
-752.805334,281.812281,7.500000,7.500000
-800.799438,257.651984,7.500000,7.500000
-851.218602,239.627398,7.500000,7.500000
-902.761837,224.446856,7.500000,7.500000
-954.305072,209.266314,7.500000,7.500000
-1006.741025,197.635599,7.500000,7.500000
-1059.475889,187.456459,7.500000,7.500000
-1112.728593,180.293815,7.500000,7.500000
-1165.981297,173.131171,7.500000,7.500000
-1219.235575,165.984144,7.500000,7.500000
-1272.846518,162.375715,7.500000,7.500000
-1326.462601,158.863677,7.500000,7.500000
-1380.153249,156.749872,7.500000,7.500000
-1433.843898,154.636067,7.500000,7.500000
-1487.559041,154.586860,7.500000,7.500000
-1541.270419,155.980950,7.500000,7.500000
-1594.967933,157.912516,7.500000,7.500000
-1648.665447,159.844081,7.500000,7.500000
-1702.206391,164.311134,7.500000,7.500000
-1755.733587,169.000828,7.500000,7.500000
-1809.260783,173.690522,7.500000,7.500000
-1862.787979,178.380216,7.500000,7.500000
-1916.315175,183.069910,7.500000,7.500000
-1969.842371,187.759604,7.500000,7.500000
-2023.343648,192.733339,7.500000,7.500000
-2076.835605,197.809218,7.500000,7.500000
-2130.333798,202.816707,7.500000,7.500000
-2183.861521,207.500383,7.500000,7.500000
-2237.372695,212.367842,7.500000,7.500000
-2290.876075,217.321859,7.500000,7.500000
-2344.410466,221.921656,7.500000,7.500000
-2397.960744,226.339995,7.500000,7.500000
-2451.511021,230.758335,7.500000,7.500000
-2505.061299,235.176675,7.500000,7.500000
-2558.611576,239.595015,7.500000,7.500000
-2612.161750,244.014557,7.500000,7.500000
-2665.677690,248.830992,7.500000,7.500000
-2719.198211,253.594348,7.500000,7.500000
-2772.748222,258.015908,7.500000,7.500000
-2826.298234,262.437469,7.500000,7.500000
-2879.848246,266.859029,7.500000,7.500000
-2933.400111,271.257151,7.500000,7.500000
-2986.979338,275.309362,7.500000,7.500000
-3040.558565,279.361572,7.500000,7.500000
-3094.166441,283.011096,7.500000,7.500000
-3147.779676,286.585312,7.500000,7.500000
-3201.390880,290.187520,7.500000,7.500000
-3254.958615,294.388911,7.500000,7.500000
-3308.526350,298.590302,7.500000,7.500000
-3362.094086,302.791693,7.500000,7.500000
-3415.661821,306.993084,7.500000,7.500000
-3469.229556,311.194475,7.500000,7.500000
-3522.795692,315.416103,7.500000,7.500000
-3576.358616,319.678404,7.500000,7.500000
