# x_m,y_m,w_tr_right_m,w_tr_left_m
-3809.254437,2775.875738,7.500000,7.500000
-3845.714291,2821.113709,7.500000,7.500000
-3883.885245,2864.997323,7.500000,7.500000
-3922.056199,2908.880936,7.500000,7.500000
-3960.227153,2952.764550,7.500000,7.500000
-4001.322327,2993.854093,7.500000,7.500000
-4043.423835,3033.982093,7.500000,7.500000
-4085.525342,3074.110092,7.500000,7.500000
-4129.022067,3112.697779,7.500000,7.500000
-4173.106260,3150.636903,7.500000,7.500000
-4217.190454,3188.576027,7.500000,7.500000
-4261.274648,3226.515151,7.500000,7.500000
-4305.818973,3263.912687,7.500000,7.500000
-4349.785617,3301.979698,7.500000,7.500000
-4393.301547,3340.569296,7.500000,7.500000
-4436.817477,3379.158895,7.500000,7.500000
-4480.333407,3417.748493,7.500000,7.500000
-4523.849337,3456.338091,7.500000,7.500000
-4566.529285,3495.841897,7.500000,7.500000
-4608.847184,3535.741630,7.500000,7.500000
-4651.165083,3575.641364,7.500000,7.500000
-4693.482981,3615.541097,7.500000,7.500000
-4735.800880,3655.440830,7.500000,7.500000
-4778.118779,3695.340563,7.500000,7.500000
-4819.577640,3736.130287,7.500000,7.500000
-4860.949758,3777.009880,7.500000,7.500000
-4902.321876,3817.889473,7.500000,7.500000
-4943.693994,3858.769066,7.500000,7.500000
-4985.066112,3899.648659,7.500000,7.500000
-5026.438230,3940.528251,7.500000,7.500000
-5067.326088,3981.890937,7.500000,7.500000
-5108.105639,4023.361667,7.500000,7.500000
-5148.885190,4064.832397,7.500000,7.500000
-5188.863275,4107.075072,7.500000,7.500000
-5228.775080,4149.381585,7.500000,7.500000
-5268.686886,4191.688099,7.500000,7.500000
-5308.516576,4234.071178,7.500000,7.500000
-5347.931713,4276.840795,7.500000,7.500000
-5387.346851,4319.610413,7.500000,7.500000
-5426.482296,4362.635637,7.500000,7.500000
-5465.539064,4405.732760,7.500000,7.500000
-5504.595833,4448.829884,7.500000,7.500000
-5543.039138,4492.473300,7.500000,7.500000
-5581.338941,4536.244504,7.500000,7.500000
-5619.638745,4580.015708,7.500000,7.500000
-5657.938548,4623.786912,7.500000,7.500000
-5696.238352,4667.558116,7.500000,7.500000
-5733.968479,4711.815234,7.500000,7.500000
-5771.151570,4756.538952,7.500000,7.500000
-5808.334662,4801.262670,7.500000,7.500000
-5845.517753,4845.986388,7.500000,7.500000
-5882.321298,4891.021602,7.500000,7.500000
-5918.933045,4936.214227,7.500000,7.500000
-5955.544791,4981.406851,7.500000,7.500000
-5992.000126,5026.723566,7.500000,7.500000
-6027.681722,5072.654132,7.500000,7.500000
-6063.363319,5118.584698,7.500000,7.500000
-6098.783982,5164.715765,7.500000,7.500000
-6133.976705,5211.021980,7.500000,7.500000
-6169.169428,5257.328194,7.500000,7.500000
-6204.275099,5303.700132,7.500000,7.500000
-6239.172170,5350.229560,7.500000,7.500000
-6274.069241,5396.758988,7.500000,7.500000
-6308.322555,5443.760357,7.500000,7.500000
-6342.196912,5491.039541,7.500000,7.500000
-6376.071270,5538.318724,7.500000,7.500000
-6409.945627,5585.597907,7.500000,7.500000
-6443.819985,5632.877091,7.500000,7.500000
-6477.626086,5680.204500,7.500000,7.500000
-6510.874590,5727.925882,7.500000,7.500000
-6544.123093,5775.647264,7.500000,7.500000
