# x_m,y_m,w_tr_right_m,w_tr_left_m
-4383.371396,1775.400497,7.500000,7.500000
-4358.196563,1735.217592,7.500000,7.500000
-4333.021731,1695.034686,7.500000,7.500000
-4307.846898,1654.851780,7.500000,7.500000
-4282.672066,1614.668874,7.500000,7.500000
-4257.497233,1574.485969,7.500000,7.500000
-4232.322401,1534.303063,7.500000,7.500000
-4205.949291,1494.900190,7.500000,7.500000
-4179.393997,1455.615913,7.500000,7.500000
-4152.838703,1416.331635,7.500000,7.500000
-4126.283409,1377.047357,7.500000,7.500000
-4099.010801,1338.279906,7.500000,7.500000
-4070.152710,1300.654799,7.500000,7.500000
-4041.294618,1263.029692,7.500000,7.500000
-4010.733286,1226.824823,7.500000,7.500000
-3978.907685,1191.674159,7.500000,7.500000
-3947.082083,1156.523495,7.500000,7.500000
-3915.256482,1121.372831,7.500000,7.500000
-3881.655205,1088.089729,7.500000,7.500000
-3844.944883,1058.076560,7.500000,7.500000
-3808.234560,1028.063390,7.500000,7.500000
-3771.524237,998.050221,7.500000,7.500000
-3732.813446,971.180712,7.500000,7.500000
-3690.076753,950.637753,7.500000,7.500000
-3647.340060,930.094793,7.500000,7.500000
-3604.603367,909.551833,7.500000,7.500000
-3561.866674,889.008874,7.500000,7.500000
-3519.129982,868.465914,7.500000,7.500000
-3472.733760,859.824100,7.500000,7.500000
-3425.838337,852.805737,7.500000,7.500000
-3378.942914,845.787375,7.500000,7.500000
-3331.762324,846.710590,7.500000,7.500000
-3284.484295,850.347362,7.500000,7.500000
-3237.657622,856.509108,7.500000,7.500000
-3192.047534,869.476682,7.500000,7.500000
-3146.437445,882.444256,7.500000,7.500000
-3100.827357,895.411830,7.500000,7.500000
-3055.217269,908.379404,7.500000,7.500000
-3015.194469,932.966257,7.500000,7.500000
-2976.586769,960.495944,7.500000,7.500000
-2937.979070,988.025631,7.500000,7.500000
-2899.371371,1015.555318,7.500000,7.500000
-2860.763672,1043.085005,7.500000,7.500000
-2822.155972,1070.614692,7.500000,7.500000
-2783.548273,1098.144379,7.500000,7.500000
-2744.940574,1125.674066,7.500000,7.500000
-2706.332875,1153.203753,7.500000,7.500000
-2667.725175,1180.733440,7.500000,7.500000
-2629.117476,1208.263127,7.500000,7.500000
-2590.509777,1235.792814,7.500000,7.500000
-2554.282235,1266.286510,7.500000,7.500000
-2519.065658,1298.039161,7.500000,7.500000
-2484.002943,1329.961606,7.500000,7.500000
-2448.945029,1361.889349,7.500000,7.500000
-2413.887115,1393.817092,7.500000,7.500000
-2378.823007,1425.738032,7.500000,7.500000
-2343.757101,1457.656998,7.500000,7.500000
-2308.691196,1489.575963,7.500000,7.500000
-2273.625290,1521.494929,7.500000,7.500000
-2238.522831,1553.373595,7.500000,7.500000
-2203.344889,1585.169043,7.500000,7.500000
-2166.200696,1614.615017,7.500000,7.500000
-2128.704229,1643.640060,7.500000,7.500000
-2091.207762,1672.665102,7.500000,7.500000
-2053.711296,1701.690145,7.500000,7.500000
-2016.214829,1730.715188,7.500000,7.500000
-1978.718363,1759.740230,7.500000,7.500000
-1941.221896,1788.765273,7.500000,7.500000
-1901.747645,1814.910518,7.500000,7.500000
-1861.196132,1839.487193,7.500000,7.500000
-1820.088739,1863.005567,7.500000,7.500000
-1776.839350,1882.445949,7.500000,7.500000
-1733.589961,1901.886331,7.500000,7.500000
-1690.340572,1921.326713,7.500000,7.500000
-1647.091183,1940.767095,7.500000,7.500000
-1602.224631,1955.653024,7.500000,7.500000
-1556.399913,1967.840449,7.500000,7.500000
-1510.575195,1980.027874,7.500000,7.500000
-1464.750477,1992.215299,7.500000,7.500000
-1418.461786,2002.294187,7.500000,7.500000
-1371.753909,2010.468066,7.500000,7.500000
-1325.046031,2018.641945,7.500000,7.500000
-1277.918864,2023.843428,7.500000,7.500000
-1230.772489,2028.908741,7.500000,7.500000
-1183.552954,2033.096851,7.500000,7.500000
-1136.218855,2035.911311,7.500000,7.500000
-1088.884756,2038.725771,7.500000,7.500000
-1041.550657,2041.540231,7.500000,7.500000
-994.188185,2043.735865,7.500000,7.500000
-946.795138,2045.264673,7.500000,7.500000
-899.402092,2046.793481,7.500000,7.500000
-852.009045,2048.322289,7.500000,7.500000
-804.615999,2049.851097,7.500000,7.500000
-757.219492,2051.250649,7.500000,7.500000
-709.812523,2052.259308,7.500000,7.500000
-662.405554,2053.267967,7.500000,7.500000
-614.998585,2054.276626,7.500000,7.500000
-567.591616,2055.285285,7.500000,7.500000
-520.183505,2056.234178,7.500000,7.500000
-472.772616,2057.037752,7.500000,7.500000
-425.361727,2057.841327,7.500000,7.500000
-377.950838,2058.644901,7.500000,7.500000
-330.539950,2059.448475,7.500000,7.500000
-283.127896,2060.169967,7.500000,7.500000
-235.713294,2060.711848,7.500000,7.500000
-188.298692,2061.253729,7.500000,7.500000
-140.884090,2061.795610,7.500000,7.500000
-93.469369,2062.326907,7.500000,7.500000
-46.054576,2062.851794,7.500000,7.500000
1.360217,2063.376681,7.500000,7.500000
48.775010,2063.901568,7.500000,7.500000
96.189803,2064.426455,7.500000,7.500000
143.604596,2064.951342,7.500000,7.500000
191.021537,2065.204864,7.500000,7.500000
238.438698,2065.430660,7.500000,7.500000
285.855858,2065.656456,7.500000,7.500000
333.273019,2065.882252,7.500000,7.500000
380.690219,2066.099519,7.500000,7.500000
428.107461,2066.307489,7.500000,7.500000
475.524703,2066.515459,7.500000,7.500000
522.941945,2066.723430,7.500000,7.500000
570.359188,2066.931400,7.500000,7.500000
617.774918,2067.339839,7.500000,7.500000
665.189905,2067.846951,7.500000,7.500000
712.604891,2068.354063,7.500000,7.500000
760.019878,2068.861175,7.500000,7.500000
807.431344,2069.614845,7.500000,7.500000
854.841484,2070.461455,7.500000,7.500000
902.251624,2071.308065,7.500000,7.500000
949.661764,2072.154674,7.500000,7.500000
997.071904,2073.001284,7.500000,7.500000
1044.482044,2073.847894,7.500000,7.500000
1091.887096,2074.937038,7.500000,7.500000
1139.291034,2076.079302,7.500000,7.500000
1186.694972,2077.221566,7.500000,7.500000
1234.098910,2078.363829,7.500000,7.500000
1281.502848,2079.506093,7.500000,7.500000
1328.904136,2080.750315,7.500000,7.500000
1376.303405,2082.072207,7.500000,7.500000
1423.702674,2083.394098,7.500000,7.500000
1471.101943,2084.715990,7.500000,7.500000
1518.501213,2086.037882,7.500000,7.500000
1565.899798,2087.383508,7.500000,7.500000
1613.296555,2088.792600,7.500000,7.500000
1660.693312,2090.201693,7.500000,7.500000
1708.090069,2091.610786,7.500000,7.500000
1755.486826,2093.019879,7.500000,7.500000
1802.883583,2094.428971,7.500000,7.500000
1850.280339,2095.838064,7.500000,7.500000
1897.677096,2097.247157,7.500000,7.500000
1945.073160,2098.679174,7.500000,7.500000
1992.468428,2100.137490,7.500000,7.500000
2039.863696,2101.595806,7.500000,7.500000
2087.258964,2103.054122,7.500000,7.500000
2134.654232,2104.512438,7.500000,7.500000
2182.049500,2105.970754,7.500000,7.500000
2229.444768,2107.429070,7.500000,7.500000
2276.840035,2108.887386,7.500000,7.500000
2324.238780,2110.203417,7.500000,7.500000
2371.648713,2111.061515,7.500000,7.500000
2419.058647,2111.919614,7.500000,7.500000
2466.468580,2112.777712,7.500000,7.500000
2513.878513,2113.635810,7.500000,7.500000
2561.290424,2113.631210,7.500000,7.500000
2608.703793,2112.990489,7.500000,7.500000
2656.117163,2112.349768,7.500000,7.500000
2703.514944,2111.130709,7.500000,7.500000
2750.893985,2109.216405,7.500000,7.500000
2798.250182,2106.870524,7.500000,7.500000
2845.566563,2103.772427,7.500000,7.500000
2892.882944,2100.674331,7.500000,7.500000
2940.199325,2097.576235,7.500000,7.500000
2987.238704,2091.744443,7.500000,7.500000
3034.214790,2085.288015,7.500000,7.500000
3081.190876,2078.831586,7.500000,7.500000
3128.166962,2072.375157,7.500000,7.500000
3174.754304,2064.005741,7.500000,7.500000
3220.524445,2051.614929,7.500000,7.500000
3266.294587,2039.224117,7.500000,7.500000
3312.064729,2026.833305,7.500000,7.500000
3357.239208,2012.638248,7.500000,7.500000
3401.389878,1995.342110,7.500000,7.500000
3444.845681,1976.673013,7.500000,7.500000
3484.927831,1951.338069,7.500000,7.500000
3525.009980,1926.003126,7.500000,7.500000
3565.092130,1900.668182,7.500000,7.500000
3605.174280,1875.333238,7.500000,7.500000
3645.256430,1849.998294,7.500000,7.500000
3677.206980,1815.258523,7.500000,7.500000
3708.066009,1779.256323,7.500000,7.500000
3738.925038,1743.254122,7.500000,7.500000
3769.784067,1707.251922,7.500000,7.500000
3800.643096,1671.249721,7.500000,7.500000
3831.502125,1635.247521,7.500000,7.500000
3850.162422,1592.050210,7.500000,7.500000
3866.741308,1547.625232,7.500000,7.500000
3883.320195,1503.200255,7.500000,7.500000
3899.899081,1458.775277,7.500000,7.500000
3916.477968,1414.350300,7.500000,7.500000
3933.056854,1369.925322,7.500000,7.500000
3947.334427,1324.744459,7.500000,7.500000
3960.326049,1279.141215,7.500000,7.500000
3973.317671,1233.537971,7.500000,7.500000
3986.309293,1187.934727,7.500000,7.500000
4000.096108,1142.566688,7.500000,7.500000
4014.001890,1097.233838,7.500000,7.500000
4027.907673,1051.900987,7.500000,7.500000
4041.813455,1006.568137,7.500000,7.500000
4055.719237,961.235286,7.500000,7.500000
4069.625020,915.902436,7.500000,7.500000
4083.530802,870.569585,7.500000,7.500000
4097.399754,825.225462,7.500000,7.500000
4111.251264,779.875999,7.500000,7.500000
4125.102774,734.526536,7.500000,7.500000
4138.954283,689.177073,7.500000,7.500000
4152.805793,643.827610,7.500000,7.500000
4166.564944,598.450188,7.500000,7.500000
4180.190319,553.032270,7.500000,7.500000
4193.815694,507.614353,7.500000,7.500000
4204.576484,461.462682,7.500000,7.500000
4214.463636,415.087232,7.500000,7.500000
4224.350788,368.711782,7.500000,7.500000
4234.237939,322.336333,7.500000,7.500000
4239.372372,275.423445,7.500000,7.500000
4240.090740,228.011189,7.500000,7.500000
4240.809107,180.598932,7.500000,7.500000
4241.527475,133.186676,7.500000,7.500000
4237.541979,86.396925,7.500000,7.500000
4224.515335,40.803673,7.500000,7.500000
4211.488692,-4.789580,7.500000,7.500000
4193.491423,-48.421508,7.500000,7.500000
4171.874838,-90.625316,7.500000,7.500000
4146.733758,-130.708588,7.500000,7.500000
4119.572931,-169.576668,7.500000,7.500000
4087.702778,-204.097708,7.500000,7.500000
4051.128486,-234.276495,7.500000,7.500000
4014.554193,-264.455283,7.500000,7.500000
3977.979901,-294.634071,7.500000,7.500000
3941.405608,-324.812859,7.500000,7.500000
3902.103684,-350.871732,7.500000,7.500000
3860.038560,-372.756965,7.500000,7.500000
3817.973436,-394.642199,7.500000,7.500000
3775.908312,-416.527432,7.500000,7.500000
3733.032953,-436.777574,7.500000,7.500000
3690.139713,-456.991629,7.500000,7.500000
3646.650731,-475.887043,7.500000,7.500000
3603.130471,-494.713223,7.500000,7.500000
3559.610211,-513.539403,7.500000,7.500000
3516.089951,-532.365583,7.500000,7.500000
3472.059517,-549.957306,7.500000,7.500000
3427.946077,-567.348181,7.500000,7.500000
3383.394983,-583.535006,7.500000,7.500000
3338.410605,-598.529798,7.500000,7.500000
3293.327539,-613.219205,7.500000,7.500000
3248.075302,-627.385123,7.500000,7.500000
3202.823066,-641.551040,7.500000,7.500000
3157.309300,-654.846245,7.500000,7.500000
3111.740872,-667.959461,7.500000,7.500000
3066.172443,-681.072678,7.500000,7.500000
3020.432014,-693.567996,7.500000,7.500000
2974.642153,-705.885737,7.500000,7.500000
2928.852292,-718.203477,7.500000,7.500000
2883.062540,-730.521624,7.500000,7.500000
2837.208031,-742.593272,7.500000,7.500000
2791.279055,-754.381709,7.500000,7.500000
2745.350078,-766.170147,7.500000,7.500000
2699.421102,-777.958584,7.500000,7.500000
2653.492126,-789.747021,7.500000,7.500000
2607.563150,-801.535458,7.500000,7.500000
2561.634173,-813.323895,7.500000,7.500000
2515.873285,-825.747779,7.500000,7.500000
2470.122623,-838.210325,7.500000,7.500000
2424.371961,-850.672871,7.500000,7.500000
2378.621299,-863.135417,7.500000,7.500000
2332.870637,-875.597963,7.500000,7.500000
2287.119975,-888.060508,7.500000,7.500000
2241.362218,-900.496970,7.500000,7.500000
2195.603152,-912.928623,7.500000,7.500000
2149.844086,-925.360277,7.500000,7.500000
2104.083468,-937.786195,7.500000,7.500000
2058.300038,-950.127816,7.500000,7.500000
2012.516607,-962.469436,7.500000,7.500000
1966.733177,-974.811057,7.500000,7.500000
1920.949746,-987.152677,7.500000,7.500000
1875.167176,-999.497481,7.500000,7.500000
1829.405244,-1011.918577,7.500000,7.500000
1783.643311,-1024.339673,7.500000,7.500000
1737.881378,-1036.760769,7.500000,7.500000
1692.119446,-1049.181865,7.500000,7.500000
1646.339576,-1061.536453,7.500000,7.500000
1600.537879,-1073.810111,7.500000,7.500000
1554.736182,-1086.083768,7.500000,7.500000
1508.934485,-1098.357426,7.500000,7.500000
1463.132788,-1110.631083,7.500000,7.500000
1417.331091,-1122.904740,7.500000,7.500000
1371.529394,-1135.178398,7.500000,7.500000
1325.759892,-1147.571387,7.500000,7.500000
1280.000000,-1160.000000,7.500000,7.500000
