# x_m,y_m,w_tr_right_m,w_tr_left_m
-3803.302238,6282.142802,7.500000,7.500000
-3803.955227,6214.395216,7.500000,7.500000
-3804.608216,6146.647630,7.500000,7.500000
-3807.164158,6078.985332,7.500000,7.500000
-3812.574371,6011.450960,7.500000,7.500000
-3817.984583,5943.916588,7.500000,7.500000
-3823.394795,5876.382216,7.500000,7.500000
-3828.805007,5808.847843,7.500000,7.500000
-3834.356743,5741.328579,7.500000,7.500000
-3843.324592,5674.173985,7.500000,7.500000
-3852.292442,5607.019391,7.500000,7.500000
-3861.260291,5539.864797,7.500000,7.500000
-3870.228141,5472.710203,7.500000,7.500000
-3879.573565,5405.610457,7.500000,7.500000
-3890.083330,5338.679846,7.500000,7.500000
-3900.593095,5271.749235,7.500000,7.500000
-3911.102861,5204.818624,7.500000,7.500000
-3920.420760,5137.718070,7.500000,7.500000
-3927.577705,5070.364526,7.500000,7.500000
-3933.079900,5002.837585,7.500000,7.500000
-3934.226543,4935.255122,7.500000,7.500000
-3930.447479,4867.609867,7.500000,7.500000
-3926.668414,4799.964612,7.500000,7.500000
-3907.871126,4735.261456,7.500000,7.500000
-3880.175085,4674.119109,7.500000,7.500000
-3840.688099,4619.065138,7.500000,7.500000
-3801.201113,4564.011167,7.500000,7.500000
-3753.881821,4516.040553,7.500000,7.500000
-3702.661971,4471.710950,7.500000,7.500000
-3649.804027,4429.329355,7.500000,7.500000
-3596.938801,4386.956859,7.500000,7.500000
-3544.004700,4344.670422,7.500000,7.500000
-3491.070599,4302.383984,7.500000,7.500000
-3438.136498,4260.097547,7.500000,7.500000
-3389.750951,4212.788710,7.500000,7.500000
-3342.442716,4164.290332,7.500000,7.500000
-3295.134481,4115.791953,7.500000,7.500000
-3254.036122,4062.626166,7.500000,7.500000
-3220.602530,4003.699459,7.500000,7.500000
-3187.742063,3944.509225,7.500000,7.500000
-3164.773239,3880.770737,7.500000,7.500000
-3143.805258,3816.420830,7.500000,7.500000
-3127.223271,3750.730652,7.500000,7.500000
-3116.736832,3683.894653,7.500000,7.500000
-3108.333387,3616.667100,7.500000,7.500000
-3099.929943,3549.439546,7.500000,7.500000
-3091.526499,3482.211993,7.500000,7.500000
-3086.778767,3414.670648,7.500000,7.500000
-3083.602625,3346.994404,7.500000,7.500000
-3080.426484,3279.318161,7.500000,7.500000
-3077.250343,3211.641917,7.500000,7.500000
-3077.865324,3143.962880,7.500000,7.500000
-3080.941726,3076.282029,7.500000,7.500000
-3084.018128,3008.601178,7.500000,7.500000
-3090.043576,2941.149312,7.500000,7.500000
-3098.367947,2873.938100,7.500000,7.500000
-3110.453258,2807.273964,7.500000,7.500000
-3122.538569,2740.609828,7.500000,7.500000
-3140.167727,2675.339215,7.500000,7.500000
-3161.041098,2610.884082,7.500000,7.500000
-3181.914469,2546.428949,7.500000,7.500000
-3202.787839,2481.973815,7.500000,7.500000
-3225.530407,2418.238772,7.500000,7.500000
-3253.295668,2356.438675,7.500000,7.500000
-3281.154646,2294.682958,7.500000,7.500000
-3311.372546,2234.044354,7.500000,7.500000
-3341.590446,2173.405749,7.500000,7.500000
-3371.808346,2112.767145,7.500000,7.500000
-3402.026246,2052.128540,7.500000,7.500000
-3432.281360,1991.508614,7.500000,7.500000
-3462.845896,1931.043988,7.500000,7.500000
-3493.410432,1870.579363,7.500000,7.500000
-3523.974968,1810.114737,7.500000,7.500000
-3554.539504,1749.650111,7.500000,7.500000
-3584.946786,1689.106427,7.500000,7.500000
-3615.245835,1628.508329,7.500000,7.500000
-3645.544884,1567.910232,7.500000,7.500000
-3675.706059,1507.244729,7.500000,7.500000
-3704.918342,1446.115322,7.500000,7.500000
-3733.809920,1384.836338,7.500000,7.500000
-3761.869953,1323.169521,7.500000,7.500000
-3789.929987,1261.502704,7.500000,7.500000
-3817.433769,1199.596703,7.500000,7.500000
-3842.888066,1136.809438,7.500000,7.500000
-3868.342362,1074.022173,7.500000,7.500000
-3891.308671,1010.292098,7.500000,7.500000
-3913.857478,946.403811,7.500000,7.500000
-3934.789738,881.976216,7.500000,7.500000
-3955.116763,817.346703,7.500000,7.500000
-3971.925465,751.738169,7.500000,7.500000
-3987.903308,685.898437,7.500000,7.500000
-4003.881151,620.058705,7.500000,7.500000
-4018.898228,554.026563,7.500000,7.500000
-4029.506709,487.111528,7.500000,7.500000
-4040.115190,420.196492,7.500000,7.500000
-4050.723671,353.281457,7.500000,7.500000
-4059.312763,286.107891,7.500000,7.500000
-4065.903605,218.678501,7.500000,7.500000
-4069.944969,151.091168,7.500000,7.500000
-4071.727266,83.363882,7.500000,7.500000
-4073.509563,15.636596,7.500000,7.500000
-4075.291860,-52.090690,7.500000,7.500000
-4076.855874,-119.815264,7.500000,7.500000
-4073.391943,-187.477388,7.500000,7.500000
-4069.928011,-255.139512,7.500000,7.500000
-4066.464080,-322.801636,7.500000,7.500000
-4063.000149,-390.463759,7.500000,7.500000
-4056.402029,-457.862653,7.500000,7.500000
-4048.531615,-525.154692,7.500000,7.500000
-4040.155219,-592.376150,7.500000,7.500000
-4029.310281,-659.253270,7.500000,7.500000
-4018.465342,-726.130389,7.500000,7.500000
-4007.620404,-793.007509,7.500000,7.500000
-3994.556331,-859.480045,7.500000,7.500000
-3981.102439,-925.881510,7.500000,7.500000
-3966.829712,-992.107403,7.500000,7.500000
-3951.877269,-1058.187554,7.500000,7.500000
-3936.454057,-1124.157441,7.500000,7.500000
-3920.506707,-1190.004566,7.500000,7.500000
-3904.559356,-1255.851691,7.500000,7.500000
-3888.612006,-1321.698815,7.500000,7.500000
-3872.416207,-1387.484920,7.500000,7.500000
-3856.044438,-1453.227805,7.500000,7.500000
-3839.672668,-1518.970691,7.500000,7.500000
-3823.300899,-1584.713576,7.500000,7.500000
-3806.484475,-1650.343363,7.500000,7.500000
-3789.455144,-1715.918997,7.500000,7.500000
-3772.425813,-1781.494630,7.500000,7.500000
-3755.396482,-1847.070264,7.500000,7.500000
-3737.752015,-1912.481987,7.500000,7.500000
-3719.893469,-1977.836667,7.500000,7.500000
-3701.921471,-2043.159379,7.500000,7.500000
-3683.031876,-2108.223540,7.500000,7.500000
-3664.142280,-2173.287701,7.500000,7.500000
-3643.650307,-2237.856956,7.500000,7.500000
-3622.558953,-2302.241090,7.500000,7.500000
-3601.467599,-2366.625223,7.500000,7.500000
-3580.376245,-2431.009356,7.500000,7.500000
-3558.461787,-2495.097269,7.500000,7.500000
-3533.688571,-2558.156365,7.500000,7.500000
-3508.915355,-2621.215460,7.500000,7.500000
-3482.218258,-2683.456803,7.500000,7.500000
-3454.005788,-2745.054030,7.500000,7.500000
-3424.729915,-2806.138046,7.500000,7.500000
-3394.059676,-2866.549123,7.500000,7.500000
-3362.313245,-2926.369391,7.500000,7.500000
-3327.809681,-2984.676045,7.500000,7.500000
-3293.306118,-3042.982699,7.500000,7.500000
-3258.802555,-3101.289354,7.500000,7.500000
-3224.298991,-3159.596008,7.500000,7.500000
-3186.657296,-3215.875000,7.500000,7.500000
-3147.680333,-3271.291227,7.500000,7.500000
-3108.703370,-3326.707453,7.500000,7.500000
-3069.726407,-3382.123680,7.500000,7.500000
-3027.136098,-3434.798915,7.500000,7.500000
-2984.274029,-3487.267999,7.500000,7.500000
-2941.411959,-3539.737084,7.500000,7.500000
-2898.549890,-3592.206169,7.500000,7.500000
-2855.687821,-3644.675254,7.500000,7.500000
-2811.057437,-3695.598165,7.500000,7.500000
-2764.777276,-3745.078550,7.500000,7.500000
-2718.497115,-3794.558935,7.500000,7.500000
-2672.216954,-3844.039321,7.500000,7.500000
-2624.885686,-3892.488437,7.500000,7.500000
-2576.296028,-3939.702916,7.500000,7.500000
-2527.429041,-3986.625718,7.500000,7.500000
-2477.825715,-4032.774086,7.500000,7.500000
-2428.222389,-4078.922454,7.500000,7.500000
-2378.619063,-4125.070822,7.500000,7.500000
-2329.035093,-4171.239955,7.500000,7.500000
-2279.519173,-4217.482095,7.500000,7.500000
-2230.003253,-4263.724235,7.500000,7.500000
-2180.833999,-4310.334033,7.500000,7.500000
-2131.763789,-4357.048873,7.500000,7.500000
-2082.464412,-4403.517742,7.500000,7.500000
-2032.399612,-4449.165060,7.500000,7.500000
-1982.334812,-4494.812378,7.500000,7.500000
-1931.563152,-4539.660156,7.500000,7.500000
-1880.122960,-4583.751748,7.500000,7.500000
-1828.682769,-4627.843341,7.500000,7.500000
-1776.537227,-4671.085447,7.500000,7.500000
-1723.741025,-4713.543931,7.500000,7.500000
-1670.944823,-4756.002415,7.500000,7.500000
-1617.281614,-4797.354114,7.500000,7.500000
-1563.417191,-4838.448953,7.500000,7.500000
-1509.552769,-4879.543793,7.500000,7.500000
-1455.688347,-4920.638632,7.500000,7.500000
-1401.573470,-4961.401015,7.500000,7.500000
-1347.212635,-5001.836907,7.500000,7.500000
-1292.851799,-5042.272799,7.500000,7.500000
-1238.490964,-5082.708692,7.500000,7.500000
-1184.115629,-5123.125083,7.500000,7.500000
-1129.735970,-5163.535656,7.500000,7.500000
-1075.437471,-5204.055148,7.500000,7.500000
-1021.163795,-5244.607951,7.500000,7.500000
-966.890118,-5285.160754,7.500000,7.500000
-912.713951,-5325.843390,7.500000,7.500000
-858.640861,-5366.663272,7.500000,7.500000
-804.339238,-5407.177447,7.500000,7.500000
-749.924982,-5447.541181,7.500000,7.500000
-695.685446,-5488.139636,7.500000,7.500000
-641.445910,-5528.738091,7.500000,7.500000
-586.856676,-5568.825089,7.500000,7.500000
-528.122236,-5602.063446,7.500000,7.500000
-464.018932,-5623.993523,7.500000,7.500000
-398.512651,-5639.114411,7.500000,7.500000
-331.067582,-5638.579152,7.500000,7.500000
-264.559237,-5626.728790,7.500000,7.500000
-201.615335,-5601.938893,7.500000,7.500000
-144.102943,-5566.714005,7.500000,7.500000
-92.639810,-5523.096550,7.500000,7.500000
-50.897162,-5470.080879,7.500000,7.500000
-16.116824,-5412.135518,7.500000,7.500000
6.440675,-5348.396003,7.500000,7.500000
20.418395,-5282.280431,7.500000,7.500000
24.712753,-5214.809342,7.500000,7.500000
20.964130,-5147.224274,7.500000,7.500000
11.267999,-5080.246582,7.500000,7.500000
-1.028876,-5013.622630,7.500000,7.500000
-14.677453,-4947.268673,7.500000,7.500000
-30.041344,-4881.283323,7.500000,7.500000
-44.647555,-4815.125781,7.500000,7.500000
-59.253766,-4748.968238,7.500000,7.500000
-73.867059,-4682.812260,7.500000,7.500000
-88.367488,-4616.631584,7.500000,7.500000
-102.723261,-4550.419247,7.500000,7.500000
-117.079033,-4484.206909,7.500000,7.500000
-131.408987,-4417.989147,7.500000,7.500000
-144.912328,-4351.597720,7.500000,7.500000
-158.131241,-4285.150943,7.500000,7.500000
-170.510136,-4218.540698,7.500000,7.500000
-183.054921,-4151.961666,7.500000,7.500000
-195.731903,-4085.407508,7.500000,7.500000
-209.957021,-4019.167385,7.500000,7.500000
-224.215587,-3952.934046,7.500000,7.500000
-238.304800,-3886.664531,7.500000,7.500000
-252.352917,-3820.386238,7.500000,7.500000
-266.423195,-3754.112777,7.500000,7.500000
-281.247634,-3688.003792,7.500000,7.500000
-296.072073,-3621.894808,7.500000,7.500000
-310.893009,-3555.785038,7.500000,7.500000
-325.710870,-3489.674579,7.500000,7.500000
-340.310926,-3423.515785,7.500000,7.500000
-354.848842,-3357.343202,7.500000,7.500000
-369.718215,-3291.244551,7.500000,7.500000
-384.381336,-3225.099612,7.500000,7.500000
-399.038737,-3158.953392,7.500000,7.500000
-413.779144,-3092.825736,7.500000,7.500000
-428.695621,-3026.737458,7.500000,7.500000
-443.612097,-2960.649179,7.500000,7.500000
-458.528574,-2894.560901,7.500000,7.500000
-473.445051,-2828.472622,7.500000,7.500000
-488.476417,-2762.410488,7.500000,7.500000
-503.625693,-2696.375185,7.500000,7.500000
-518.774968,-2630.339882,7.500000,7.500000
-534.105479,-2564.346441,7.500000,7.500000
-549.451934,-2498.356683,7.500000,7.500000
-564.090926,-2432.206534,7.500000,7.500000
-578.703717,-2366.050444,7.500000,7.500000
-593.316508,-2299.894355,7.500000,7.500000
-607.820350,-2233.714669,7.500000,7.500000
-621.889648,-2167.440868,7.500000,7.500000
-635.958947,-2101.167068,7.500000,7.500000
-650.072093,-2034.902606,7.500000,7.500000
-664.229167,-1968.647500,7.500000,7.500000
-678.558786,-1902.429583,7.500000,7.500000
-692.951050,-1836.225168,7.500000,7.500000
-707.343315,-1770.020753,7.500000,7.500000
-721.735579,-1703.816338,7.500000,7.500000
-736.127843,-1637.611923,7.500000,7.500000
-751.252694,-1571.571659,7.500000,7.500000
-766.487090,-1505.555942,7.500000,7.500000
-782.020022,-1439.610522,7.500000,7.500000
-797.843424,-1373.733502,7.500000,7.500000
-813.666825,-1307.856482,7.500000,7.500000
-830.040622,-1242.117624,7.500000,7.500000
-847.205907,-1176.577446,7.500000,7.500000
-865.104962,-1111.238503,7.500000,7.500000
-883.774858,-1046.110961,7.500000,7.500000
-902.444754,-980.983418,7.500000,7.500000
-921.114649,-915.855875,7.500000,7.500000
-939.784545,-850.728332,7.500000,7.500000
-959.650049,-785.957089,7.500000,7.500000
-979.676532,-721.233818,7.500000,7.500000
-999.703015,-656.510547,7.500000,7.500000
-1020.027600,-591.881245,7.500000,7.500000
-1040.737965,-527.373551,7.500000,7.500000
-1061.448330,-462.865857,7.500000,7.500000
-1082.391356,-398.433805,7.500000,7.500000
-1103.576043,-334.080322,7.500000,7.500000
-1124.760730,-269.726838,7.500000,7.500000
-1146.035865,-205.403200,7.500000,7.500000
-1167.312032,-141.079903,7.500000,7.500000
-1189.462122,-77.052512,7.500000,7.500000
-1211.641415,-13.035008,7.500000,7.500000
-1233.820707,50.982496,7.500000,7.500000
-1256.000000,115.000000,7.500000,7.500000
