# x_m,y_m,w_tr_right_m,w_tr_left_m
44.974001,8682.160379,7.500000,7.500000
85.047562,8726.566217,7.500000,7.500000
125.121123,8770.972056,7.500000,7.500000
165.181964,8815.389367,7.500000,7.500000
205.230284,8859.817971,7.500000,7.500000
245.278603,8904.246576,7.500000,7.500000
285.326923,8948.675180,7.500000,7.500000
325.375242,8993.103785,7.500000,7.500000
365.544508,9037.422946,7.500000,7.500000
405.763238,9081.697346,7.500000,7.500000
445.981968,9125.971747,7.500000,7.500000
486.233127,9170.216660,7.500000,7.500000
526.495044,9214.451792,7.500000,7.500000
566.756960,9258.686923,7.500000,7.500000
607.018877,9302.922055,7.500000,7.500000
647.051918,9347.364400,7.500000,7.500000
687.079243,9391.811920,7.500000,7.500000
727.106568,9436.259440,7.500000,7.500000
767.133893,9480.706961,7.500000,7.500000
807.503443,9524.843627,7.500000,7.500000
847.909582,9568.947060,7.500000,7.500000
888.315720,9613.050492,7.500000,7.500000
928.748419,9657.129465,7.500000,7.500000
969.381837,9701.023589,7.500000,7.500000
1010.015255,9744.917713,7.500000,7.500000
1050.648673,9788.811838,7.500000,7.500000
1091.935714,9832.022527,7.500000,7.500000
1137.597247,9870.659209,7.500000,7.500000
1183.258780,9909.295891,7.500000,7.500000
1228.920313,9947.932573,7.500000,7.500000
1275.947443,9984.342972,7.500000,7.500000
1331.082792,10007.534825,7.500000,7.500000
1386.218141,10030.726678,7.500000,7.500000
1444.683027,10042.386400,7.500000,7.500000
1503.695074,10052.150984,7.500000,7.500000
1563.109200,10056.665453,7.500000,7.500000
1622.919961,10056.000889,7.500000,7.500000
1681.679414,10044.822969,7.500000,7.500000
1740.437458,10033.630960,7.500000,7.500000
1799.195502,10022.438952,7.500000,7.500000
1855.406641,10004.032817,7.500000,7.500000
1908.167493,9975.853725,7.500000,7.500000
1960.928346,9947.674633,7.500000,7.500000
2013.689199,9919.495541,7.500000,7.500000
2066.450052,9891.316450,7.500000,7.500000
2116.746894,9859.376084,7.500000,7.500000
2163.654616,9822.262282,7.500000,7.500000
2209.189089,9783.538282,7.500000,7.500000
2253.241787,9743.076837,7.500000,7.500000
2297.294485,9702.615391,7.500000,7.500000
2341.347184,9662.153946,7.500000,7.500000
2384.497347,9620.777001,7.500000,7.500000
2425.582922,9577.305811,7.500000,7.500000
2466.668497,9533.834622,7.500000,7.500000
2507.754073,9490.363433,7.500000,7.500000
2546.269302,9444.709041,7.500000,7.500000
2582.519446,9397.130727,7.500000,7.500000
2616.865262,9348.271947,7.500000,7.500000
2647.250108,9296.749817,7.500000,7.500000
2669.455849,9241.381888,7.500000,7.500000
2689.752555,9185.116334,7.500000,7.500000
2710.049262,9128.850781,7.500000,7.500000
2730.345968,9072.585227,7.500000,7.500000
2738.986410,9013.506005,7.500000,7.500000
2746.592674,8954.177146,7.500000,7.500000
2750.879496,8894.744245,7.500000,7.500000
2747.003604,8835.055500,7.500000,7.500000
2743.127711,8775.366756,7.500000,7.500000
2728.265698,8717.874295,7.500000,7.500000
2708.895549,8661.283075,7.500000,7.500000
2688.165326,8605.436410,7.500000,7.500000
2650.929419,8558.625556,7.500000,7.500000
2613.693513,8511.814702,7.500000,7.500000
2576.457606,8465.003848,7.500000,7.500000
2537.304221,8419.946210,7.500000,7.500000
2494.006398,8378.677973,7.500000,7.500000
2450.708576,8337.409737,7.500000,7.500000
2407.426343,8296.125161,7.500000,7.500000
2364.171818,8254.811544,7.500000,7.500000
2320.917294,8213.497928,7.500000,7.500000
2277.662769,8172.184312,7.500000,7.500000
2234.441026,8130.836410,7.500000,7.500000
2191.246760,8089.459843,7.500000,7.500000
2148.161200,8047.970044,7.500000,7.500000
2105.142834,8006.410912,7.500000,7.500000
2062.322283,7964.647659,7.500000,7.500000
2019.609352,7922.774843,7.500000,7.500000
1977.086145,7880.708875,7.500000,7.500000
1934.562938,7838.642907,7.500000,7.500000
1892.039732,7796.576939,7.500000,7.500000
1849.516525,7754.510971,7.500000,7.500000
1808.683252,7710.803484,7.500000,7.500000
1767.870759,7667.075813,7.500000,7.500000
1728.030883,7622.461667,7.500000,7.500000
1688.264598,7577.780447,7.500000,7.500000
1648.463097,7533.130606,7.500000,7.500000
1608.645892,7488.494758,7.500000,7.500000
1568.828686,7443.858909,7.500000,7.500000
1529.011481,7399.223061,7.500000,7.500000
1490.387929,7353.559545,7.500000,7.500000
1452.165316,7307.550843,7.500000,7.500000
